Class,Data 
0,"-407.69876,84.571,22.789349,-2.1165295,-23.539553,-9.811846,-14.581313,1.4370052,-16.66413,-2.5133045,-5.9215684,-6.399499,-2.4145243,3.6731255,-3.5782313,3.0440311,1.5647246,8.715619,2.438915,3.6777256"
0,"-442.75388,81.86627,17.646252,-1.2143058,-12.993163,-1.8805302,-18.104734,5.0557227,-21.272856,-1.9454163,-12.633255,-4.3313265,-5.116527,-2.5076885,-0.5664572,3.900166,5.632161,11.901669,5.008294,6.252613"
0,"-424.23254,76.09082,-1.217243,-12.03894,-4.0885444,4.137506,-11.013822,7.2392845,-15.549395,-3.5028052,-11.002313,-0.38111404,-0.09019847,-0.3333026,-3.5376709,4.7520933,-0.53270835,11.10104,1.813302,0.21549141"
0,"-408.99512,97.83468,-5.9106436,-21.433865,1.6267453,-4.300819,-25.414268,9.100753,-21.606037,1.5461402,-17.685337,-3.6442409,-3.8018992,-2.091701,-0.8601093,4.8108325,-1.3143762,16.36956,2.168295,-0.85303986"
0,"-410.1203,85.57927,2.7805557,-4.606689,1.0795501,-3.9242501,-22.826452,6.239785,-22.239445,-3.5268903,-19.9795,-5.745779,-5.6504536,-2.1084037,-2.097352,4.366472,-0.5488878,12.859867,1.4482445,2.4181404"
0,"-404.29184,85.4321,-3.132025,-12.234122,3.7620766,-3.786807,-15.589957,2.2906814,-21.09175,-6.7843556,-17.823732,-6.4734087,-6.7116404,-2.5205255,-4.9184403,6.2783732,-4.808463,14.726834,0.61564803,7.41709"
0,"-415.17422,76.057976,0.7200957,-6.055611,-3.0870445,0.49841636,-24.724255,1.9585208,-22.964756,-0.74670416,-19.75153,-3.0425143,-4.112547,-1.1433702,-2.411568,4.6144085,-3.736776,12.138564,-0.13717781,4.66806"
0,"-389.77454,96.19668,-7.4454484,-24.492426,-2.0597596,5.4756565,-16.5362,-3.5426946,-17.26042,-4.7574844,-12.7722645,-5.2886643,-11.57265,6.4648933,-2.3511307,2.8386993,-2.1610916,13.944013,1.0536867,3.130076"
0,"-442.98795,76.94411,3.800018,5.067349,1.3751266,2.0769951,-12.491983,1.7655102,-22.838291,-4.19873,-20.869583,-4.7573013,-5.799401,-2.6191218,0.9130294,1.7992101,-3.9637847,10.866085,3.7256024,4.828623"
0,"-414.90427,81.56797,3.4897492,-4.141536,7.5269475,-2.1307058,-19.40452,1.9176568,-16.175623,4.6953545,-16.936583,-4.2110434,-2.1571815,0.20217337,-7.431798,1.5603634,-10.145403,9.194989,-6.869799,0.9503135"
0,"-424.74316,81.4917,5.912895,1.6381583,7.5707884,0.28317857,-10.585363,-2.8391361,-23.98921,-5.0631123,-22.32986,-5.7228656,-9.781617,-4.553584,-4.8038216,4.3721733,-6.283374,12.9058695,-0.65758234,7.551646"
0,"-416.2522,91.6213,12.1882925,-16.769567,2.4813044,-0.7228701,-12.571844,1.1441606,-23.734396,2.535689,-21.763004,-2.9772122,-7.4549384,3.4138083,-4.6003942,1.884823,-4.1879306,11.801858,-3.359612,1.6084353"
0,"-405.48596,96.52303,11.419207,-8.8992,1.9031587,-0.36369994,-9.306727,-4.5281534,-15.078799,-10.960766,-21.237568,-6.2326465,-10.890935,-0.36695388,-4.059713,3.267146,-5.8783135,11.887293,2.7608838,8.621046"
0,"-437.1127,88.7692,18.020405,-15.567424,3.4436207,-0.0732508,-4.894887,1.8852401,-22.218946,-0.6201817,-16.436253,-2.3126755,-6.98222,1.5493797,-1.4045904,5.639388,-4.2777033,12.571035,-0.04575197,1.27529"
0,"-403.134,107.69264,17.580236,-18.059011,-7.9663653,-2.6285372,-7.2253947,-4.8618937,-19.176216,-11.752126,-19.577919,-8.019132,-11.139004,2.5741537,-2.6694844,6.0701766,-1.8066753,11.605553,2.9085176,4.077433"
0,"-403.9101,90.349205,15.658938,-14.067198,-7.918745,-2.4344153,-8.191526,-2.7404535,-23.66844,-8.818805,-19.629284,-5.178077,-7.474922,-3.0824254,-1.4814695,5.7233143,-1.1347036,13.24848,-0.2669498,3.824264"
0,"-422.72073,92.15864,26.18189,-15.062083,-8.575442,-1.7379639,-10.4073515,1.8730015,-25.071852,2.486213,-21.136456,-6.1720557,-9.53424,1.1191376,-3.1146615,5.603271,-5.194433,12.348661,-2.200922,1.7242136"
0,"-380.6443,99.68067,2.7827559,-21.801844,-10.040419,1.4076847,-12.48522,-0.23073474,-20.968655,0.60169154,-18.876324,-1.8987832,-7.841493,0.65077364,-3.5840907,3.9527402,-5.6991353,14.0139885,-0.0044533573,1.308546"
0,"-427.8143,93.60028,15.993713,-25.00796,-0.39454827,3.8340309,-3.632821,1.5529281,-22.321991,1.6113364,-14.551316,0.7273865,-6.8873334,1.0104564,-3.76913,8.133761,-3.3691168,12.560211,-1.5119451,1.0461365"
0,"-468.72894,85.83994,-7.4286013,-1.7534813,-3.1346412,11.070833,-15.646385,3.9311626,-13.956394,-3.2655776,-3.560962,-2.8273473,-5.146683,4.169444,-6.743364,2.924157,-1.0577172,7.7091603,6.9535,3.953128"
0,"-392.20486,83.03766,-1.05,-9.623781,0.050176285,0.20214243,-19.79868,7.4033103,-17.486698,1.0285624,-16.777927,-6.512002,-4.6215286,0.41937846,-5.665532,1.3629551,-7.1065536,11.156475,-2.5887303,0.7865491"
0,"-432.0463,63.926945,0.030684344,6.9111457,3.3886635,0.72037655,-14.941262,5.1705594,-10.454532,-1.4448929,-15.091051,-3.4989562,-3.6128447,5.3487687,-5.4084377,6.1502805,-3.5659664,12.665193,-0.66110235,1.5569642"
0,"-438.6912,71.79382,7.727915,9.200571,7.9944434,-3.3368864,-13.680753,4.7116537,-16.789581,1.1849009,-14.758573,0.07040584,-3.1155307,2.7362328,-4.2824597,3.9223375,-2.4216332,10.500111,-0.58465797,1.3785841"
0,"-431.52066,67.18096,16.278172,13.229893,3.763683,-1.2847984,-11.821847,8.875133,-23.171297,-5.40965,-20.19344,-7.2859983,-7.3657207,0.25704265,-4.943137,6.989188,-3.165076,12.49791,-1.5135213,2.5696695"
0,"-400.12558,86.244026,7.465491,-8.456391,-11.815394,-3.143914,-15.098079,5.3580947,-19.31265,5.40931,-14.781978,-3.7015505,-4.0864596,2.066427,-7.5824714,4.3797054,-5.4811954,12.030028,-3.6647873,0.5999406"
0,"-399.87015,65.65223,7.2177143,-0.65039265,6.299268,-3.9119935,-18.844063,2.8335993,-21.378613,0.9496003,-18.478056,-5.3742237,-2.4148016,0.988401,-6.642623,3.000362,-5.342055,13.893929,-3.175399,4.7285724"
0,"-421.9034,91.70679,4.4634113,-24.78886,1.278067,7.0573316,-22.124573,-7.4269395,-19.011284,3.1086068,-22.212948,-3.0234497,-6.0000486,-0.78901005,-2.433542,2.2672765,-0.35317528,14.888763,0.72282684,2.0042055"
0,"-432.08585,52.75799,-2.1008008,15.517172,7.8249493,-4.178103,-14.640557,4.85506,-17.651691,-0.005119974,-21.406898,-3.9050207,-3.940719,-0.8713863,-0.20930618,6.2768483,0.8827766,15.80227,1.3942361,4.333137"
0,"-412.22357,55.5787,4.355948,15.922057,13.784839,-3.2772043,-14.488645,7.3244476,-20.729233,-0.1141004,-17.666304,-3.6710572,-4.744,-0.7604485,-5.3759117,4.193139,-6.860739,13.995308,-2.6068234,4.9974837"
0,"-464.87982,76.542114,-0.752985,6.530371,-2.048322,4.550285,-21.881916,0.90905744,-19.61483,-4.9177227,-4.8022327,-2.8903162,1.6107229,4.777459,-2.9761815,5.2146597,-2.4173696,8.348793,2.3048432,4.5647717"
0,"-405.73618,96.91827,19.174055,-3.8334713,-10.100747,-5.841131,-9.818147,-1.7916427,-18.705872,-1.6637948,-18.520481,-6.8057847,-7.9311733,-0.39032093,-3.2733142,2.491676,2.2375731,11.447254,2.0690234,3.1736867"
0,"-408.33664,93.246086,1.1788191,-9.1467705,3.8637335,-0.026853368,-16.766453,6.942414,-19.388378,2.8663816,-15.246649,-3.5174272,-5.652331,-2.4874191,-5.714069,-0.7440331,-7.7411466,10.424858,-3.8333347,0.019369557"
0,"-435.22266,78.673004,11.9208765,9.668849,16.374483,-5.008295,-13.373249,3.50707,-18.112888,4.717616,-20.6831,-2.7085211,-4.5051837,-0.718047,-5.517406,1.528795,-3.8178937,11.077304,-0.8472291,2.4788332"
0,"-428.42325,81.8382,7.644293,3.2054543,12.084704,-1.0978967,-18.943415,0.6515062,-16.613523,0.12372765,-17.909773,-5.616339,-5.5769277,-0.09648063,-5.0551834,-1.4911354,-3.5358453,8.424432,-4.8716846,1.9423156"
0,"-451.13208,80.71787,-9.171502,-1.5389191,2.926656,6.9961357,-24.799845,3.2335713,-18.986439,0.7933668,-7.667986,-2.145348,-0.13212477,0.76061195,-1.0319666,0.27053908,-4.073114,8.312753,-3.0238156,4.7560587"
0,"-463.67654,55.447582,10.919378,17.564302,11.367897,1.1055954,-8.251943,5.640905,-16.314405,-6.2902513,-10.602377,-1.3516166,-4.4087834,-0.68117714,-2.8577719,3.8273296,0.25467473,9.845811,0.7144505,4.1523213"
0,"-474.5125,96.03361,-3.0162187,-4.4384003,-0.5661583,8.582793,-18.056482,1.6100703,-20.82244,-2.7674327,-2.6151595,-5.2808642,-0.9055719,0.22150892,-8.557597,2.971039,-2.9157777,10.355777,5.090982,3.6179628"
0,"-434.98837,62.687504,7.453153,1.265556,4.0127897,2.2457755,-11.3075285,4.4057183,-11.197639,1.9562131,-11.056443,-0.8034882,-1.7972147,2.3838792,-2.8181732,5.1507134,-0.36030245,11.2163515,1.4304776,2.8424559"
0,"-424.47952,66.121315,7.098052,8.726234,10.116597,-4.9775853,-16.533203,4.4140778,-18.001108,6.375839,-19.90147,-0.48771,-3.5250916,2.2353456,-3.4132507,1.9998041,-4.330087,12.171053,-1.6511804,2.7729862"
0,"-399.74228,76.98189,6.373019,-5.9155507,0.64233184,1.1294681,-12.149376,5.0874214,-20.58546,3.1435633,-18.287537,-3.8952675,-5.566785,1.2945653,-4.69172,2.563107,-7.749244,11.7804165,-1.9476908,-0.942687"
0,"-427.1222,87.56008,12.121609,-6.822243,-6.947454,5.204409,-10.33712,5.1101756,-16.667608,0.26737905,-12.60308,-2.4955254,-7.3161507,3.5127773,-5.6866417,2.546847,-5.416439,12.091194,3.276667,0.62500584"
0,"-437.92355,91.70214,20.658068,-7.0916095,-15.272625,2.154195,-10.437884,4.90516,-19.521214,2.9729354,-14.259766,-7.22981,-2.870154,-0.76004565,-6.2150197,5.5000668,-4.2784915,13.462917,-0.66648537,1.922826"
0,"-476.10526,97.720726,12.078611,-5.7521033,-6.106058,6.053447,-19.978292,-2.4030464,-21.196869,-1.3249875,-7.694021,-3.0307825,-0.70338553,-1.4997536,-3.792613,-0.77932495,-1.6540554,7.914672,5.4574842,2.0562704"
0,"-396.09204,70.79442,-1.7502683,-7.3120303,1.7765658,-7.074287,-19.007078,6.479654,-23.342363,5.6210523,-19.475512,-0.51941586,-2.632843,-3.0017638,-2.2729166,5.880644,-2.5065255,15.73819,-2.9445877,5.6563363"
0,"-479.38828,98.98726,12.663162,-4.7741656,-15.447009,2.2257686,-22.388996,8.840356,-23.57423,5.0234327,-7.5157113,-3.8514366,-3.6292634,3.280499,-7.3986483,1.7017229,0.95935214,9.514529,5.4001603,-3.6548545"
0,"-415.4148,81.5281,-1.0114236,-22.755676,-2.876843,3.1438286,-13.27603,1.5885764,-17.05092,3.8400896,-13.798934,-1.8672072,-2.9714463,0.19352774,-1.1903276,6.294649,-2.5715463,15.050834,0.3869632,0.22151645"
0,"-491.7258,79.2522,-7.1857967,-6.9083385,5.440289,11.859228,-19.814943,5.594332,-16.477463,3.2072237,-6.7485523,3.1668863,-2.3574333,3.314167,-2.8601341,-1.7319213,-1.1327183,11.651661,3.8959932,0.053242374"
0,"-409.11642,64.04631,7.4449553,-7.104661,10.557806,-3.006989,-18.307518,3.2158332,-17.846985,2.3399696,-19.82556,-0.9437955,-3.155676,4.45058,-3.5062191,4.2379427,-2.5678139,13.284572,-3.9929142,2.3504725"
0,"-392.89487,82.55253,-0.56308246,-12.428466,1.7199367,-0.0714457,-16.118315,4.3366427,-16.545677,1.3869629,-12.886588,-3.4178486,-7.1020865,1.2137022,-4.9713206,7.293923,-3.8805988,13.265922,0.8722015,1.8225673"
0,"-424.73154,74.699646,19.625195,-8.041122,4.584488,-0.74562067,-7.155434,3.6470606,-23.12146,0.84230465,-23.135933,-3.569384,-7.2391033,1.051076,-1.0074679,3.215873,0.8372845,11.048075,1.4291437,6.053533"
0,"-502.80313,93.41408,-6.605687,-4.2240148,6.122416,10.658464,-18.91429,4.0941467,-16.736853,0.9058077,-4.8049617,2.559432,0.3042379,0.22562027,-2.41373,-0.19566219,0.33531696,8.575982,3.5005872,-4.2592034"
0,"-404.8382,69.95254,-8.012999,-2.4066348,3.6724782,3.0276413,-17.487349,6.0883,-17.197886,4.365234,-15.816257,-1.6256086,-4.163566,1.0133905,-4.463644,4.2344966,-7.8505225,11.475468,-0.60414594,3.8883388"
0,"-422.0116,63.007896,1.3472534,7.6816964,8.130621,-6.3141665,-19.169188,4.908532,-17.947687,-3.050975,-17.31123,-4.3290076,-4.1839595,0.14764294,-3.208039,6.4463058,-1.7693164,13.30087,-0.6609581,0.43235216"
0,"-402.64798,84.243866,13.353654,-11.358544,1.4373587,10.2314825,-14.932352,-2.1560066,-19.072088,-0.5626973,-14.184615,-7.2761984,-7.0661635,-0.9385989,-8.94945,3.0591447,-8.020732,13.959737,0.3861531,0.5696647"
0,"-434.99225,77.795105,4.061626,-0.60461944,6.527882,-2.5375917,-18.37093,4.215536,-15.053276,3.9680612,-18.567047,-2.775988,-4.3400335,-0.78427386,-3.8902264,2.0738497,-1.853629,12.948286,0.4112062,2.4131482"
0,"-402.062,62.127438,5.679595,11.783742,2.3668902,-3.4894602,-17.309303,3.3879886,-16.887539,-2.993215,-16.650227,-9.09203,-6.9391665,2.4252598,-9.201099,0.856137,-4.9449983,10.822716,0.19584684,4.099119"
0,"-396.82254,89.55859,19.798765,0.2105373,-17.156782,-11.8377285,-17.189165,0.85494053,-20.18368,-2.6764958,-12.257443,-6.6792827,-4.96408,6.6295915,-6.4828243,3.0342166,-2.9095142,2.27603,-2.0251195,-0.09031062"
0,"-407.3819,89.71112,12.235619,-6.0491366,4.35804,1.6010538,-16.401918,-0.4006546,-21.828701,4.6488566,-16.258566,-4.368853,-3.883446,1.5949801,-4.7213087,0.75877017,-2.9859903,11.989424,-3.7098155,0.04187623"
0,"-496.0141,80.85417,15.037778,9.574058,5.4429145,9.563519,-17.318317,-5.2977676,-18.497753,0.16999222,-11.585199,0.12654044,-3.7537086,-0.9323752,-3.547917,0.9720883,0.22487707,12.0744505,2.5767357,3.196965"
0,"-423.63422,86.3049,5.7878118,-1.224649,4.598383,2.9951253,-14.2786665,1.5228887,-18.340221,-2.104673,-13.622036,-6.755181,-6.5105186,0.9420382,-10.242144,0.7969713,-6.3091536,10.638956,-0.38178608,2.8076642"
0,"-382.84933,85.63402,-13.256975,-14.409359,0.05052602,3.3519971,-14.4547,8.1624975,-13.617158,2.7033203,-13.29823,-2.5966642,-6.423735,3.284363,-4.4454255,4.0101233,-5.0255904,12.1816845,2.8754985,1.4861751"
0,"-416.4428,93.17359,14.781714,-9.069972,-25.281261,-4.8658733,-10.250365,7.1339197,-16.908016,3.3157322,-11.183855,-5.835372,-4.3698387,6.0647354,-6.37065,3.8134334,-6.83277,5.281431,-1.6512362,-2.5185342"
0,"-470.2603,98.51153,-17.981346,0.7133007,-1.0188203,7.8592515,-22.276924,3.5387926,-16.820528,2.5526469,-9.648848,-1.2706972,-2.2414622,3.4307232,-2.7571664,-0.8350215,-0.15770863,13.803169,3.6985033,1.3406695"
0,"-412.65857,76.74698,-8.133968,7.2156487,5.527236,-11.425649,-19.781027,0.43573827,-17.039082,-0.14802797,-13.427356,-1.5640135,-4.2453914,3.0369802,-4.2002125,5.544597,-4.539897,11.917594,1.9742776,0.44594318"
0,"-384.18524,87.96518,-13.726987,-9.789018,-3.1509128,-1.9455938,-15.217724,8.212532,-16.203371,3.4819255,-16.773304,-2.5105166,-4.794974,0.9942245,-3.537682,0.82736945,-6.8765173,13.316874,-4.2253213,4.7242026"
0,"-394.27008,67.50922,-6.225911,4.3065996,4.448674,-9.606167,-23.90233,3.1292455,-17.57766,-2.1789422,-18.08304,-0.4205213,-3.335886,2.3265018,-3.5530083,6.9670053,-4.300495,13.2026,-1.5396408,2.4329348"
0,"-380.80396,91.88062,-9.348772,-15.07296,-5.40284,3.4933593,-16.76254,-1.6424187,-17.051888,-1.5094612,-14.67477,-1.9554846,-5.8479257,4.3917766,-5.546211,3.4558885,-7.630461,9.469465,2.0230017,-1.7682825"
0,"-384.39148,87.00961,-3.1961312,0.08432316,3.6835961,-10.177068,-22.864523,3.2458339,-18.355227,2.150476,-18.127176,-0.9143616,-4.2623076,2.7941463,-5.9464407,5.6392417,-7.6569,13.368378,0.2914265,-0.11521174"
0,"-403.68097,88.379524,25.227243,-1.3003739,-27.794432,-12.361317,-17.182072,3.599576,-20.943417,0.8737063,-9.674507,-6.1410775,-2.4165356,1.0960126,-6.855689,4.0451517,0.49679494,13.326835,0.6945911,3.7832491"
0,"-463.34335,98.27251,13.058523,8.080386,-10.784135,-2.939604,-28.949286,2.1854892,-27.883856,1.1943871,-5.9568124,-3.2686324,0.08506067,2.9249532,-8.524752,0.5172936,1.3001852,6.4837646,4.3842363,-2.4622188"
0,"-471.51923,119.574295,-0.42124718,-25.01094,-14.077687,14.529612,-26.52483,-2.4914677,-16.867826,-0.574455,-7.111888,-5.716733,1.067722,1.9162579,-9.881808,4.6601815,0.4905818,13.940477,4.023096,-1.0251615"
0,"-397.85147,78.27709,-11.343852,-5.7966456,-3.1760473,-1.1176194,-13.001517,5.093514,-16.4971,3.009529,-10.527137,0.25701526,-5.3792605,4.020756,-1.8641143,4.9737186,-8.939453,12.703233,1.2301189,0.96796435"
0,"-463.44736,89.57777,-3.9848983,7.140942,-0.71944463,2.3505075,-23.189192,0.7856043,-17.377953,-0.6963514,-5.1002784,-5.071882,-0.51422364,-0.0102542965,-9.135984,4.037076,-1.245835,10.384563,1.0769827,-0.44137657"
0,"-468.54233,99.9852,-10.071006,-6.732159,3.161983,8.1487875,-22.329243,-1.1761113,-16.177797,3.356673,-7.6056576,-2.093785,-1.1422051,-2.0014668,-7.0560803,3.668384,2.106983,10.487234,3.3918571,-2.6943312"
0,"-414.44974,80.72942,9.50081,-0.86880726,-3.5405827,-2.3801942,-11.98781,6.962989,-20.567759,-1.5388557,-18.214455,-7.6694655,-8.204471,1.2604948,-7.417487,3.6578403,-3.342686,11.954896,2.0642493,3.91786"
0,"-419.1649,62.642677,0.34780607,6.9794703,2.4562418,0.81085616,-15.0727415,5.177412,-18.1929,-0.55754495,-13.385848,-4.733277,-3.840195,5.2351813,-5.7513733,2.9561656,-5.8784456,11.818727,-1.1996709,3.4807496"
0,"-432.86765,78.71539,7.1986637,-1.3932791,4.979631,4.044457,-13.079657,-1.6434662,-18.001314,2.3990867,-14.359293,-2.5809827,-5.8666835,1.7223997,-4.0424957,1.4968714,-7.3849473,10.653201,-2.076807,1.5075945"
0,"-400.42783,54.03261,6.7047496,6.5949492,1.9560814,-1.9325314,-11.030005,1.891551,-20.714235,0.32664904,-17.250204,-6.686615,-4.6544223,1.9626118,-3.0244658,5.486229,-5.570597,13.151104,0.58886606,4.3952117"
0,"-478.8943,81.16488,3.5525992,13.344391,0.8972536,7.1822124,-22.0944,5.545863,-24.69169,-6.69721,-11.551203,-6.245881,-4.7063603,-0.0321315,-2.2374432,5.266034,3.4333904,14.991605,3.1038907,-0.059348617"
0,"-426.37466,49.845352,-0.9160847,12.998924,8.7396555,-4.7162895,-11.749959,1.6981018,-18.73068,-5.916372,-14.3727045,-1.0176624,-5.8669276,2.881598,-1.8239552,4.707333,0.41329584,14.008659,3.6304305,3.9354553"
0,"-405.67532,66.738914,-3.562146,3.4866095,9.455924,-7.3169265,-19.087599,3.312613,-16.754993,-2.616901,-18.76374,0.62522143,-4.844891,1.5984734,-3.2996523,4.5268283,-3.9049108,10.772323,-0.14959683,2.8027618"
0,"-414.03687,80.805084,9.829271,-3.849765,1.4608735,4.2381797,-19.287687,4.322126,-18.154104,1.6931987,-19.046505,-4.7498136,-4.358391,4.791856,-4.125699,3.7589514,-6.901412,10.69262,-0.869643,4.105621"
0,"-491.21786,92.821686,2.0256307,-1.5752765,1.3762509,9.143919,-24.86703,0.27759138,-16.168215,3.2788785,-7.3633842,-3.710048,-2.1643121,1.180799,-2.7608922,2.136585,-1.1193647,9.486504,0.24170186,-1.4836594"
0,"-397.58035,87.637634,15.603301,-3.431949,-6.4904895,-3.3396015,-16.003548,2.8625355,-20.283424,-2.251478,-16.11349,-10.925151,-3.3729274,0.74592924,-8.094163,3.930244,-6.340162,10.659969,-1.8097761,1.1127975"
0,"-408.50372,95.81164,17.901018,-10.679244,-10.252303,3.3083146,-7.0462813,8.9348,-19.110113,-6.575567,-13.167681,-6.0445223,-6.5370703,5.8873463,-10.011641,3.4899545,-8.518994,11.027755,-1.0129782,0.76061463"
0,"-495.64243,97.77211,21.47929,3.888716,-8.359258,3.2535684,-19.057056,4.6085796,-19.925957,-3.362333,-8.499621,-7.1050653,-4.469546,-0.8301491,-1.6114572,1.3173575,3.9793506,9.485941,3.656773,-0.9981621"
0,"-520.4158,73.12934,22.896946,14.846819,15.04776,13.674692,-6.442502,-6.4884186,-8.243465,3.6673548,-8.071483,5.4174433,-4.601031,7.121063,4.718549,-3.108616,0.9419925,4.3513618,3.6572394,-2.7866642"
0,"-524.23816,77.98752,21.4244,9.679298,7.498845,11.824583,-10.633964,-7.146946,-14.763321,6.036284,-11.252601,9.161395,-3.0645082,6.7428794,-1.7318814,-3.4758298,0.36754245,3.2936134,0.6427459,-6.125908"
0,"-520.8667,75.562164,21.90001,27.639973,16.911642,9.851365,-12.387496,-2.4445207,-17.280354,2.724185,-16.411491,3.5549617,-8.284983,8.405871,0.7566283,-1.0878595,1.2042404,3.9132643,0.11117619,-6.2887125"
0,"-519.62775,74.646385,22.221678,12.889208,18.000288,11.318201,-10.492715,-10.150389,-11.636825,5.8495183,-13.46443,5.243322,-5.1365323,8.885973,-0.32217544,-2.0693495,1.145928,6.7262683,-1.8479348,-6.4795413"
0,"-486.94977,90.026245,13.853791,9.226689,5.764289,9.601045,-3.1785557,-4.203413,-10.092927,-0.38184962,-6.3260818,5.7411504,-8.956699,5.7692776,-1.6996832,-1.0558196,0.5866098,2.3577628,1.5995216,-1.206444"
0,"-495.78104,70.30921,12.954863,19.441652,11.70158,11.037288,-21.181108,-10.685457,-12.951044,8.119146,-12.253386,4.49148,-6.356097,11.219059,-5.2050824,-1.6063688,-0.6924315,6.0124664,1.5884248,-5.220132"
0,"-527.31573,69.67955,18.145672,18.33913,12.294061,15.315111,-13.949238,-8.827732,-13.037872,6.8762064,-13.203265,6.549571,-4.542343,11.712946,2.8138132,-3.0622034,0.49657196,5.340566,0.22242045,-2.6051095"
0,"-521.43176,55.497234,17.148548,30.600761,16.787403,14.067248,-13.205642,-11.516546,-14.729635,4.057277,-15.0448065,0.5943161,-2.5142686,6.1212773,-3.8881671,-2.8901365,1.2384293,5.235786,-0.06288931,-6.6006074"
0,"-534.42456,50.042606,20.601597,24.99787,20.055336,10.748905,-7.755316,-1.8682369,-11.603062,0.2128636,-8.05076,7.5185566,-5.5790243,7.521083,2.4201171,-2.6872413,2.0386832,4.92072,0.5609087,-2.1308203"
0,"-529.05615,74.46498,16.416397,24.422123,9.502506,11.373953,-3.7607455,-6.0294347,-11.3532505,2.5748513,-10.83293,0.26438993,-7.355906,6.7636333,-0.44235703,3.4780462,-4.4205317,9.413629,0.17631523,0.010478708"
0,"-547.8236,77.84426,29.820887,17.666357,7.5112157,12.027739,-9.071358,-10.714226,-13.133526,6.498846,-12.814967,5.247874,-4.7992196,7.423519,-0.5212787,-3.116436,1.0534195,6.7693596,1.3765401,-3.0621684"
0,"-538.44257,85.24949,32.223965,18.018583,9.836968,8.429634,-2.455429,-0.9939075,-7.35636,0.560935,-7.8819227,3.467038,-5.50476,4.7495823,0.7692748,0.23968782,3.165347,5.783616,0.2516604,-2.3703475"
0,"-506.5623,77.791306,20.99559,7.517905,11.872992,12.08651,-8.139262,-4.785163,-10.10893,5.24587,-7.327748,7.9611516,-3.2288697,7.958525,1.5059984,-2.7450972,1.5492891,5.948224,-0.34355482,-6.6873403"
0,"-551.3646,80.594864,23.925823,26.155848,22.974768,12.225923,-13.504962,-8.7783575,-15.100176,7.9246583,-15.159853,4.524944,-1.8892505,9.324187,-2.281668,-3.3161876,1.8241966,4.747563,0.8679618,-5.8356276"
